"Year","Species_Name","Scientific_Name","CRFS_District","n_fish"
2024,"Honeycomb Rockfish","Sebastes ensifer","District 4",0
2024,"Honeycomb Rockfish","Sebastes serriceps","District 4",0
2024,"Honeycomb Rockfish","Sebastes entomelas","District 4",0
2024,"Honeycomb Rockfish","Sebastes flavidus","District 4",0
2024,"Honeycomb Rockfish","Hexagrammos decagrammus","District 4",0
2024,"Honeycomb Rockfish","Sebastes","District 4",0
2024,"Honeycomb Rockfish","Sebastes nigrocinctus","District 4",0
2024,"Honeycomb Rockfish","Sebastes melanostomus","District 4",0
2024,"Honeycomb Rockfish","Sebastes rastrelliger","District 4",0
2024,"Honeycomb Rockfish","Sebastes proriger","District 4",0
2024,"Honeycomb Rockfish","Sebastes diploproa","District 4",0
2024,"Honeycomb Rockfish","Sebastes caurinus","District 5",0
2024,"Honeycomb Rockfish","Sebastes maliger","District 5",0
2024,"Honeycomb Rockfish","Sebastes miniatus","District 5",0
2024,"Honeycomb Rockfish","Sebastes mystinus/diaconus","District 5",0
2024,"Honeycomb Rockfish","Sebastes rufus","District 5",0
2024,"Honeycomb Rockfish","Sebastes paucispinis","District 5",0
2024,"Honeycomb Rockfish","Sebastes melanops","District 5",0
2024,"Honeycomb Rockfish","Sebastes auriculatus","District 5",0
2024,"Honeycomb Rockfish","Sebastes chrysomelas","District 5",0
2024,"Honeycomb Rockfish","Scorpaenichthys marmoratus","District 5",0
2024,"Honeycomb Rockfish","Sebastes nebulosus","District 5",0
2024,"Honeycomb Rockfish","Sebastes dalli","District 5",0
2024,"Honeycomb Rockfish","Sebastes goodei","District 5",0
2024,"Honeycomb Rockfish","Sebastes pinniger","District 5",0
2024,"Honeycomb Rockfish","Sebastes rubrivinctus","District 5",0
2024,"Honeycomb Rockfish","Sebastes rosenblatti","District 5",0
2024,"Honeycomb Rockfish","Sebastes carnatus","District 5",0
2024,"Honeycomb Rockfish","Sebastes chlorostictus","District 5",0
2024,"Honeycomb Rockfish","Sebastes elongatus","District 5",0
2024,"Honeycomb Rockfish","Sebastes semicinctus","District 5",0
2024,"Honeycomb Rockfish","Sebastes umbrosus","District 5",0
2024,"Honeycomb Rockfish","Sebastes atrovirens","District 5",0
2024,"Honeycomb Rockfish","Ophiodon elongatus","District 5",0
2024,"Honeycomb Rockfish","Sebastes macdonaldi","District 5",0
2024,"Honeycomb Rockfish","Sebastes serranoides","District 5",0
2024,"Honeycomb Rockfish","Sebastes simulator","District 5",0
2024,"Honeycomb Rockfish","Sebastes rosaceus","District 5",0
2024,"Honeycomb Rockfish","Scorpaena guttata","District 5",0
2024,"Honeycomb Rockfish","Sebastes ovalis","District 5",0
2024,"Honeycomb Rockfish","Sebastes hopkinsi","District 5",0
2024,"Honeycomb Rockfish","Sebastes constellatus","District 5",0
2024,"Honeycomb Rockfish","Sebastes ensifer","District 5",0
2024,"Honeycomb Rockfish","Sebastes serriceps","District 5",0
2024,"Honeycomb Rockfish","Sebastes entomelas","District 5",0
2024,"Honeycomb Rockfish","Sebastes flavidus","District 5",0
2024,"Honeycomb Rockfish","Hexagrammos decagrammus","District 5",0
2024,"Honeycomb Rockfish","Sebastes","District 5",0
2024,"Honeycomb Rockfish","Sebastes nigrocinctus","District 5",0
2024,"Honeycomb Rockfish","Sebastes melanostomus","District 5",0
2024,"Honeycomb Rockfish","Sebastes rastrelliger","District 5",0
2024,"Honeycomb Rockfish","Sebastes proriger","District 5",0
2024,"Honeycomb Rockfish","Sebastes diploproa","District 5",0
2024,"Honeycomb Rockfish","Sebastes caurinus","District 6",0
2024,"Honeycomb Rockfish","Sebastes maliger","District 6",0
2024,"Honeycomb Rockfish","Sebastes miniatus","District 6",0
2024,"Honeycomb Rockfish","Sebastes mystinus/diaconus","District 6",0
2024,"Honeycomb Rockfish","Sebastes rufus","District 6",0
2024,"Honeycomb Rockfish","Sebastes paucispinis","District 6",0
2024,"Honeycomb Rockfish","Sebastes melanops","District 6",0
2024,"Honeycomb Rockfish","Sebastes auriculatus","District 6",0
2024,"Honeycomb Rockfish","Sebastes chrysomelas","District 6",0
2024,"Honeycomb Rockfish","Scorpaenichthys marmoratus","District 6",0
2024,"Honeycomb Rockfish","Sebastes nebulosus","District 6",0
2024,"Honeycomb Rockfish","Sebastes dalli","District 6",0
2024,"Honeycomb Rockfish","Sebastes goodei","District 6",0
2024,"Honeycomb Rockfish","Sebastes pinniger","District 6",0
2024,"Honeycomb Rockfish","Sebastes rubrivinctus","District 6",0
2024,"Honeycomb Rockfish","Sebastes rosenblatti","District 6",0
2024,"Honeycomb Rockfish","Sebastes carnatus","District 6",0
2024,"Honeycomb Rockfish","Sebastes chlorostictus","District 6",0
2024,"Honeycomb Rockfish","Sebastes elongatus","District 6",0
2024,"Honeycomb Rockfish","Sebastes semicinctus","District 6",0
2024,"Honeycomb Rockfish","Sebastes umbrosus","District 6",0
2024,"Honeycomb Rockfish","Sebastes atrovirens","District 6",0
2024,"Honeycomb Rockfish","Ophiodon elongatus","District 6",0
2024,"Honeycomb Rockfish","Sebastes macdonaldi","District 6",0
2024,"Honeycomb Rockfish","Sebastes serranoides","District 6",0
2024,"Honeycomb Rockfish","Sebastes simulator","District 6",0
2024,"Honeycomb Rockfish","Sebastes rosaceus","District 6",0
2024,"Honeycomb Rockfish","Scorpaena guttata","District 6",0
2024,"Honeycomb Rockfish","Sebastes ovalis","District 6",0
2024,"Honeycomb Rockfish","Sebastes hopkinsi","District 6",0
2024,"Honeycomb Rockfish","Sebastes constellatus","District 6",0
2024,"Honeycomb Rockfish","Sebastes ensifer","District 6",0
2024,"Honeycomb Rockfish","Sebastes serriceps","District 6",0
2024,"Honeycomb Rockfish","Sebastes entomelas","District 6",0
2024,"Honeycomb Rockfish","Sebastes flavidus","District 6",0
2024,"Honeycomb Rockfish","Hexagrammos decagrammus","District 6",0
2024,"Honeycomb Rockfish","Sebastes","District 6",0
2024,"Honeycomb Rockfish","Sebastes nigrocinctus","District 6",0
2024,"Honeycomb Rockfish","Sebastes melanostomus","District 6",0
2024,"Honeycomb Rockfish","Sebastes rastrelliger","District 6",0
2024,"Honeycomb Rockfish","Sebastes proriger","District 6",0
2024,"Honeycomb Rockfish","Sebastes diploproa","District 6",0
2024,"Kelp Greenling","Sebastes caurinus","District 1",0
2024,"Kelp Greenling","Sebastes maliger","District 1",0
2024,"Kelp Greenling","Sebastes miniatus","District 1",0
2024,"Kelp Greenling","Sebastes mystinus/diaconus","District 1",0
2024,"Kelp Greenling","Sebastes rufus","District 1",0
2024,"Kelp Greenling","Sebastes paucispinis","District 1",0
2024,"Kelp Greenling","Sebastes melanops","District 1",0
2024,"Kelp Greenling","Sebastes auriculatus","District 1",0
2024,"Kelp Greenling","Sebastes chrysomelas","District 1",0
2024,"Kelp Greenling","Scorpaenichthys marmoratus","District 1",0
2024,"Kelp Greenling","Sebastes nebulosus","District 1",0
2024,"Kelp Greenling","Sebastes dalli","District 1",0
2024,"Kelp Greenling","Sebastes goodei","District 1",0
2024,"Kelp Greenling","Sebastes pinniger","District 1",0
2024,"Kelp Greenling","Sebastes rubrivinctus","District 1",0
2024,"Kelp Greenling","Sebastes rosenblatti","District 1",0
2024,"Kelp Greenling","Sebastes carnatus","District 1",0
2024,"Kelp Greenling","Sebastes chlorostictus","District 1",0
2024,"Kelp Greenling","Sebastes elongatus","District 1",0
2024,"Kelp Greenling","Sebastes semicinctus","District 1",0
2024,"Kelp Greenling","Sebastes umbrosus","District 1",0
2024,"Kelp Greenling","Sebastes atrovirens","District 1",0
2024,"Kelp Greenling","Ophiodon elongatus","District 1",0
2024,"Kelp Greenling","Sebastes macdonaldi","District 1",0
2024,"Kelp Greenling","Sebastes serranoides","District 1",0
2024,"Kelp Greenling","Sebastes simulator","District 1",0
2024,"Kelp Greenling","Sebastes rosaceus","District 1",0
2024,"Kelp Greenling","Scorpaena guttata","District 1",0
2024,"Kelp Greenling","Sebastes ovalis","District 1",0
2024,"Kelp Greenling","Sebastes hopkinsi","District 1",0
2024,"Kelp Greenling","Sebastes constellatus","District 1",0
2024,"Kelp Greenling","Sebastes ensifer","District 1",0
2024,"Kelp Greenling","Sebastes serriceps","District 1",0
2024,"Kelp Greenling","Sebastes entomelas","District 1",0
2024,"Kelp Greenling","Sebastes flavidus","District 1",0
2024,"Kelp Greenling","Hexagrammos decagrammus","District 1",0
2024,"Kelp Greenling","Sebastes","District 1",0
2024,"Kelp Greenling","Sebastes nigrocinctus","District 1",0
2024,"Kelp Greenling","Sebastes melanostomus","District 1",0
2024,"Kelp Greenling","Sebastes rastrelliger","District 1",0
2024,"Kelp Greenling","Sebastes proriger","District 1",0
2024,"Kelp Greenling","Sebastes diploproa","District 1",0
2024,"Kelp Greenling","Sebastes caurinus","District 2",0
2024,"Kelp Greenling","Sebastes maliger","District 2",0
2024,"Kelp Greenling","Sebastes miniatus","District 2",0
2024,"Kelp Greenling","Sebastes mystinus/diaconus","District 2",0
2024,"Kelp Greenling","Sebastes rufus","District 2",0
2024,"Kelp Greenling","Sebastes paucispinis","District 2",0
2024,"Kelp Greenling","Sebastes melanops","District 2",0
2024,"Kelp Greenling","Sebastes auriculatus","District 2",0
2024,"Kelp Greenling","Sebastes chrysomelas","District 2",0
2024,"Kelp Greenling","Scorpaenichthys marmoratus","District 2",0
2024,"Kelp Greenling","Sebastes nebulosus","District 2",0
2024,"Kelp Greenling","Sebastes dalli","District 2",0
2024,"Kelp Greenling","Sebastes goodei","District 2",0
2024,"Kelp Greenling","Sebastes pinniger","District 2",0
2024,"Kelp Greenling","Sebastes rubrivinctus","District 2",0
2024,"Kelp Greenling","Sebastes rosenblatti","District 2",0
2024,"Kelp Greenling","Sebastes carnatus","District 2",0
2024,"Kelp Greenling","Sebastes chlorostictus","District 2",0
2024,"Kelp Greenling","Sebastes elongatus","District 2",0
2024,"Kelp Greenling","Sebastes semicinctus","District 2",0
2024,"Kelp Greenling","Sebastes umbrosus","District 2",0
2024,"Kelp Greenling","Sebastes atrovirens","District 2",0
2024,"Kelp Greenling","Ophiodon elongatus","District 2",0
2024,"Kelp Greenling","Sebastes macdonaldi","District 2",0
2024,"Kelp Greenling","Sebastes serranoides","District 2",0
2024,"Kelp Greenling","Sebastes simulator","District 2",0
2024,"Kelp Greenling","Sebastes rosaceus","District 2",0
2024,"Kelp Greenling","Scorpaena guttata","District 2",0
2024,"Kelp Greenling","Sebastes ovalis","District 2",0
2024,"Kelp Greenling","Sebastes hopkinsi","District 2",0
2024,"Kelp Greenling","Sebastes constellatus","District 2",0
2024,"Kelp Greenling","Sebastes ensifer","District 2",0
2024,"Kelp Greenling","Sebastes serriceps","District 2",0
2024,"Kelp Greenling","Sebastes entomelas","District 2",0
2024,"Kelp Greenling","Sebastes flavidus","District 2",0
2024,"Kelp Greenling","Hexagrammos decagrammus","District 2",0
2024,"Kelp Greenling","Sebastes","District 2",0
2024,"Kelp Greenling","Sebastes nigrocinctus","District 2",0
2024,"Kelp Greenling","Sebastes melanostomus","District 2",0
2024,"Kelp Greenling","Sebastes rastrelliger","District 2",0
2024,"Kelp Greenling","Sebastes proriger","District 2",0
2024,"Kelp Greenling","Sebastes diploproa","District 2",0
2024,"Kelp Greenling","Sebastes caurinus","District 3",0
2024,"Kelp Greenling","Sebastes maliger","District 3",0
2024,"Kelp Greenling","Sebastes miniatus","District 3",0
2024,"Kelp Greenling","Sebastes mystinus/diaconus","District 3",0
2024,"Kelp Greenling","Sebastes rufus","District 3",0
2024,"Kelp Greenling","Sebastes paucispinis","District 3",0
2024,"Kelp Greenling","Sebastes melanops","District 3",0
2024,"Kelp Greenling","Sebastes auriculatus","District 3",0
2024,"Kelp Greenling","Sebastes chrysomelas","District 3",0
2024,"Kelp Greenling","Scorpaenichthys marmoratus","District 3",0
2024,"Kelp Greenling","Sebastes nebulosus","District 3",0
2024,"Kelp Greenling","Sebastes dalli","District 3",0
2024,"Kelp Greenling","Sebastes goodei","District 3",0
2024,"Kelp Greenling","Sebastes pinniger","District 3",0
2024,"Kelp Greenling","Sebastes rubrivinctus","District 3",0
2024,"Kelp Greenling","Sebastes rosenblatti","District 3",0
2024,"Kelp Greenling","Sebastes carnatus","District 3",0
2024,"Kelp Greenling","Sebastes chlorostictus","District 3",0
2024,"Kelp Greenling","Sebastes elongatus","District 3",0
2024,"Kelp Greenling","Sebastes semicinctus","District 3",0
2024,"Kelp Greenling","Sebastes umbrosus","District 3",0
2024,"Kelp Greenling","Sebastes atrovirens","District 3",0
2024,"Kelp Greenling","Ophiodon elongatus","District 3",0
2024,"Kelp Greenling","Sebastes macdonaldi","District 3",0
2024,"Kelp Greenling","Sebastes serranoides","District 3",0
2024,"Kelp Greenling","Sebastes simulator","District 3",0
2024,"Kelp Greenling","Sebastes rosaceus","District 3",0
2024,"Kelp Greenling","Scorpaena guttata","District 3",0
2024,"Kelp Greenling","Sebastes ovalis","District 3",0
2024,"Kelp Greenling","Sebastes hopkinsi","District 3",0
2024,"Kelp Greenling","Sebastes constellatus","District 3",0
2024,"Kelp Greenling","Sebastes ensifer","District 3",0
2024,"Kelp Greenling","Sebastes serriceps","District 3",0
2024,"Kelp Greenling","Sebastes entomelas","District 3",0
2024,"Kelp Greenling","Sebastes flavidus","District 3",0
2024,"Kelp Greenling","Hexagrammos decagrammus","District 3",0
2024,"Kelp Greenling","Sebastes","District 3",0
2024,"Kelp Greenling","Sebastes nigrocinctus","District 3",0
2024,"Kelp Greenling","Sebastes melanostomus","District 3",0
2024,"Kelp Greenling","Sebastes rastrelliger","District 3",0
2024,"Kelp Greenling","Sebastes proriger","District 3",0
2024,"Kelp Greenling","Sebastes diploproa","District 3",0
2024,"Kelp Greenling","Sebastes caurinus","District 4",0
2024,"Kelp Greenling","Sebastes maliger","District 4",0
2024,"Kelp Greenling","Sebastes miniatus","District 4",0
2024,"Kelp Greenling","Sebastes mystinus/diaconus","District 4",0
2024,"Kelp Greenling","Sebastes rufus","District 4",0
2024,"Kelp Greenling","Sebastes paucispinis","District 4",0
2024,"Kelp Greenling","Sebastes melanops","District 4",0
2024,"Kelp Greenling","Sebastes auriculatus","District 4",0
2024,"Kelp Greenling","Sebastes chrysomelas","District 4",0
2024,"Kelp Greenling","Scorpaenichthys marmoratus","District 4",0
2024,"Kelp Greenling","Sebastes nebulosus","District 4",0
2024,"Kelp Greenling","Sebastes dalli","District 4",0
2024,"Kelp Greenling","Sebastes goodei","District 4",0
2024,"Kelp Greenling","Sebastes pinniger","District 4",0
2024,"Kelp Greenling","Sebastes rubrivinctus","District 4",0
2024,"Kelp Greenling","Sebastes rosenblatti","District 4",0
2024,"Kelp Greenling","Sebastes carnatus","District 4",0
2024,"Kelp Greenling","Sebastes chlorostictus","District 4",0
2024,"Kelp Greenling","Sebastes elongatus","District 4",0
2024,"Kelp Greenling","Sebastes semicinctus","District 4",0
2024,"Kelp Greenling","Sebastes umbrosus","District 4",0
2024,"Kelp Greenling","Sebastes atrovirens","District 4",0
2024,"Kelp Greenling","Ophiodon elongatus","District 4",0
2024,"Kelp Greenling","Sebastes macdonaldi","District 4",0
2024,"Kelp Greenling","Sebastes serranoides","District 4",0
2024,"Kelp Greenling","Sebastes simulator","District 4",0
2024,"Kelp Greenling","Sebastes rosaceus","District 4",0
2024,"Kelp Greenling","Scorpaena guttata","District 4",0
2024,"Kelp Greenling","Sebastes ovalis","District 4",0
2024,"Kelp Greenling","Sebastes hopkinsi","District 4",0
2024,"Kelp Greenling","Sebastes constellatus","District 4",0
2024,"Kelp Greenling","Sebastes ensifer","District 4",0
2024,"Kelp Greenling","Sebastes serriceps","District 4",0
2024,"Kelp Greenling","Sebastes entomelas","District 4",0
2024,"Kelp Greenling","Sebastes flavidus","District 4",0
2024,"Kelp Greenling","Hexagrammos decagrammus","District 4",0
2024,"Kelp Greenling","Sebastes","District 4",0
2024,"Kelp Greenling","Sebastes nigrocinctus","District 4",0
2024,"Kelp Greenling","Sebastes melanostomus","District 4",0
2024,"Kelp Greenling","Sebastes rastrelliger","District 4",0
2024,"Kelp Greenling","Sebastes proriger","District 4",0
2024,"Kelp Greenling","Sebastes diploproa","District 4",0
2024,"Kelp Greenling","Sebastes caurinus","District 5",0
2024,"Kelp Greenling","Sebastes maliger","District 5",0
2024,"Kelp Greenling","Sebastes miniatus","District 5",0
2024,"Kelp Greenling","Sebastes mystinus/diaconus","District 5",0
2024,"Kelp Greenling","Sebastes rufus","District 5",0
2024,"Kelp Greenling","Sebastes paucispinis","District 5",0
2024,"Kelp Greenling","Sebastes melanops","District 5",0
2024,"Kelp Greenling","Sebastes auriculatus","District 5",0
2024,"Kelp Greenling","Sebastes chrysomelas","District 5",0
2024,"Kelp Greenling","Scorpaenichthys marmoratus","District 5",0
2024,"Kelp Greenling","Sebastes nebulosus","District 5",0
2024,"Kelp Greenling","Sebastes dalli","District 5",0
2024,"Kelp Greenling","Sebastes goodei","District 5",0
2024,"Kelp Greenling","Sebastes pinniger","District 5",0
2024,"Kelp Greenling","Sebastes rubrivinctus","District 5",0
2024,"Kelp Greenling","Sebastes rosenblatti","District 5",0
2024,"Kelp Greenling","Sebastes carnatus","District 5",0
2024,"Kelp Greenling","Sebastes chlorostictus","District 5",0
2024,"Kelp Greenling","Sebastes elongatus","District 5",0
2024,"Kelp Greenling","Sebastes semicinctus","District 5",0
2024,"Kelp Greenling","Sebastes umbrosus","District 5",0
2024,"Kelp Greenling","Sebastes atrovirens","District 5",0
2024,"Kelp Greenling","Ophiodon elongatus","District 5",0
2024,"Kelp Greenling","Sebastes macdonaldi","District 5",0
2024,"Kelp Greenling","Sebastes serranoides","District 5",0
2024,"Kelp Greenling","Sebastes simulator","District 5",0
2024,"Kelp Greenling","Sebastes rosaceus","District 5",0
2024,"Kelp Greenling","Scorpaena guttata","District 5",0
2024,"Kelp Greenling","Sebastes ovalis","District 5",0
2024,"Kelp Greenling","Sebastes hopkinsi","District 5",0
2024,"Kelp Greenling","Sebastes constellatus","District 5",0
2024,"Kelp Greenling","Sebastes ensifer","District 5",0
2024,"Kelp Greenling","Sebastes serriceps","District 5",0
2024,"Kelp Greenling","Sebastes entomelas","District 5",0
2024,"Kelp Greenling","Sebastes flavidus","District 5",0
2024,"Kelp Greenling","Hexagrammos decagrammus","District 5",0
2024,"Kelp Greenling","Sebastes","District 5",0
2024,"Kelp Greenling","Sebastes nigrocinctus","District 5",0
2024,"Kelp Greenling","Sebastes melanostomus","District 5",0
2024,"Kelp Greenling","Sebastes rastrelliger","District 5",0
2024,"Kelp Greenling","Sebastes proriger","District 5",0
2024,"Kelp Greenling","Sebastes diploproa","District 5",0
2024,"Kelp Greenling","Sebastes caurinus","District 6",0
2024,"Kelp Greenling","Sebastes maliger","District 6",0
2024,"Kelp Greenling","Sebastes miniatus","District 6",0
2024,"Kelp Greenling","Sebastes mystinus/diaconus","District 6",0
2024,"Kelp Greenling","Sebastes rufus","District 6",0
2024,"Kelp Greenling","Sebastes paucispinis","District 6",0
2024,"Kelp Greenling","Sebastes melanops","District 6",0
2024,"Kelp Greenling","Sebastes auriculatus","District 6",0
2024,"Kelp Greenling","Sebastes chrysomelas","District 6",0
2024,"Kelp Greenling","Scorpaenichthys marmoratus","District 6",0
2024,"Kelp Greenling","Sebastes nebulosus","District 6",0
2024,"Kelp Greenling","Sebastes dalli","District 6",0
2024,"Kelp Greenling","Sebastes goodei","District 6",0
2024,"Kelp Greenling","Sebastes pinniger","District 6",0
2024,"Kelp Greenling","Sebastes rubrivinctus","District 6",0
2024,"Kelp Greenling","Sebastes rosenblatti","District 6",0
2024,"Kelp Greenling","Sebastes carnatus","District 6",0
2024,"Kelp Greenling","Sebastes chlorostictus","District 6",0
2024,"Kelp Greenling","Sebastes elongatus","District 6",0
2024,"Kelp Greenling","Sebastes semicinctus","District 6",0
2024,"Kelp Greenling","Sebastes umbrosus","District 6",0
2024,"Kelp Greenling","Sebastes atrovirens","District 6",0
2024,"Kelp Greenling","Ophiodon elongatus","District 6",0
2024,"Kelp Greenling","Sebastes macdonaldi","District 6",0
2024,"Kelp Greenling","Sebastes serranoides","District 6",0
2024,"Kelp Greenling","Sebastes simulator","District 6",0
2024,"Kelp Greenling","Sebastes rosaceus","District 6",0
2024,"Kelp Greenling","Scorpaena guttata","District 6",0
2024,"Kelp Greenling","Sebastes ovalis","District 6",0
2024,"Kelp Greenling","Sebastes hopkinsi","District 6",0
2024,"Kelp Greenling","Sebastes constellatus","District 6",0
2024,"Kelp Greenling","Sebastes ensifer","District 6",0
2024,"Kelp Greenling","Sebastes serriceps","District 6",0
2024,"Kelp Greenling","Sebastes entomelas","District 6",0
2024,"Kelp Greenling","Sebastes flavidus","District 6",0
2024,"Kelp Greenling","Hexagrammos decagrammus","District 6",1
2024,"Kelp Greenling","Sebastes","District 6",0
2024,"Kelp Greenling","Sebastes nigrocinctus","District 6",0
2024,"Kelp Greenling","Sebastes melanostomus","District 6",0
2024,"Kelp Greenling","Sebastes rastrelliger","District 6",0
2024,"Kelp Greenling","Sebastes proriger","District 6",0
2024,"Kelp Greenling","Sebastes diploproa","District 6",0
2024,"Kelp Rockfish","Sebastes caurinus","District 1",0
2024,"Kelp Rockfish","Sebastes maliger","District 1",0
2024,"Kelp Rockfish","Sebastes miniatus","District 1",0
2024,"Kelp Rockfish","Sebastes mystinus/diaconus","District 1",0
2024,"Kelp Rockfish","Sebastes rufus","District 1",0
2024,"Kelp Rockfish","Sebastes paucispinis","District 1",0
2024,"Kelp Rockfish","Sebastes melanops","District 1",0
2024,"Kelp Rockfish","Sebastes auriculatus","District 1",0
2024,"Kelp Rockfish","Sebastes chrysomelas","District 1",0
2024,"Kelp Rockfish","Scorpaenichthys marmoratus","District 1",0
2024,"Kelp Rockfish","Sebastes nebulosus","District 1",0
2024,"Kelp Rockfish","Sebastes dalli","District 1",0
2024,"Kelp Rockfish","Sebastes goodei","District 1",0
2024,"Kelp Rockfish","Sebastes pinniger","District 1",0
2024,"Kelp Rockfish","Sebastes rubrivinctus","District 1",0
2024,"Kelp Rockfish","Sebastes rosenblatti","District 1",0
2024,"Kelp Rockfish","Sebastes carnatus","District 1",0
2024,"Kelp Rockfish","Sebastes chlorostictus","District 1",0
2024,"Kelp Rockfish","Sebastes elongatus","District 1",0
2024,"Kelp Rockfish","Sebastes semicinctus","District 1",0
2024,"Kelp Rockfish","Sebastes umbrosus","District 1",0
2024,"Kelp Rockfish","Sebastes atrovirens","District 1",0
2024,"Kelp Rockfish","Ophiodon elongatus","District 1",0
2024,"Kelp Rockfish","Sebastes macdonaldi","District 1",0
2024,"Kelp Rockfish","Sebastes serranoides","District 1",0
2024,"Kelp Rockfish","Sebastes simulator","District 1",0
2024,"Kelp Rockfish","Sebastes rosaceus","District 1",0
2024,"Kelp Rockfish","Scorpaena guttata","District 1",0
2024,"Kelp Rockfish","Sebastes ovalis","District 1",0
2024,"Kelp Rockfish","Sebastes hopkinsi","District 1",0
2024,"Kelp Rockfish","Sebastes constellatus","District 1",0
2024,"Kelp Rockfish","Sebastes ensifer","District 1",0
2024,"Kelp Rockfish","Sebastes serriceps","District 1",0
2024,"Kelp Rockfish","Sebastes entomelas","District 1",0
2024,"Kelp Rockfish","Sebastes flavidus","District 1",0
2024,"Kelp Rockfish","Hexagrammos decagrammus","District 1",0
2024,"Kelp Rockfish","Sebastes","District 1",0
2024,"Kelp Rockfish","Sebastes nigrocinctus","District 1",0
2024,"Kelp Rockfish","Sebastes melanostomus","District 1",0
2024,"Kelp Rockfish","Sebastes rastrelliger","District 1",0
2024,"Kelp Rockfish","Sebastes proriger","District 1",0
2024,"Kelp Rockfish","Sebastes diploproa","District 1",0
2024,"Kelp Rockfish","Sebastes caurinus","District 2",0
2024,"Kelp Rockfish","Sebastes maliger","District 2",0
2024,"Kelp Rockfish","Sebastes miniatus","District 2",0
2024,"Kelp Rockfish","Sebastes mystinus/diaconus","District 2",0
2024,"Kelp Rockfish","Sebastes rufus","District 2",0
2024,"Kelp Rockfish","Sebastes paucispinis","District 2",0
2024,"Kelp Rockfish","Sebastes melanops","District 2",0
2024,"Kelp Rockfish","Sebastes auriculatus","District 2",0
2024,"Kelp Rockfish","Sebastes chrysomelas","District 2",0
2024,"Kelp Rockfish","Scorpaenichthys marmoratus","District 2",0
2024,"Kelp Rockfish","Sebastes nebulosus","District 2",0
2024,"Kelp Rockfish","Sebastes dalli","District 2",0
2024,"Kelp Rockfish","Sebastes goodei","District 2",0
2024,"Kelp Rockfish","Sebastes pinniger","District 2",0
2024,"Kelp Rockfish","Sebastes rubrivinctus","District 2",0
2024,"Kelp Rockfish","Sebastes rosenblatti","District 2",0
2024,"Kelp Rockfish","Sebastes carnatus","District 2",0
2024,"Kelp Rockfish","Sebastes chlorostictus","District 2",0
2024,"Kelp Rockfish","Sebastes elongatus","District 2",0
2024,"Kelp Rockfish","Sebastes semicinctus","District 2",0
2024,"Kelp Rockfish","Sebastes umbrosus","District 2",0
2024,"Kelp Rockfish","Sebastes atrovirens","District 2",1
2024,"Kelp Rockfish","Ophiodon elongatus","District 2",0
2024,"Kelp Rockfish","Sebastes macdonaldi","District 2",0
2024,"Kelp Rockfish","Sebastes serranoides","District 2",0
2024,"Kelp Rockfish","Sebastes simulator","District 2",0
2024,"Kelp Rockfish","Sebastes rosaceus","District 2",0
2024,"Kelp Rockfish","Scorpaena guttata","District 2",0
2024,"Kelp Rockfish","Sebastes ovalis","District 2",0
2024,"Kelp Rockfish","Sebastes hopkinsi","District 2",0
2024,"Kelp Rockfish","Sebastes constellatus","District 2",0
2024,"Kelp Rockfish","Sebastes ensifer","District 2",0
2024,"Kelp Rockfish","Sebastes serriceps","District 2",0
2024,"Kelp Rockfish","Sebastes entomelas","District 2",0
2024,"Kelp Rockfish","Sebastes flavidus","District 2",0
2024,"Kelp Rockfish","Hexagrammos decagrammus","District 2",0
2024,"Kelp Rockfish","Sebastes","District 2",0
2024,"Kelp Rockfish","Sebastes nigrocinctus","District 2",0
2024,"Kelp Rockfish","Sebastes melanostomus","District 2",0
2024,"Kelp Rockfish","Sebastes rastrelliger","District 2",0
2024,"Kelp Rockfish","Sebastes proriger","District 2",0
2024,"Kelp Rockfish","Sebastes diploproa","District 2",0
2024,"Kelp Rockfish","Sebastes caurinus","District 3",0
2024,"Kelp Rockfish","Sebastes maliger","District 3",0
2024,"Kelp Rockfish","Sebastes miniatus","District 3",0
2024,"Kelp Rockfish","Sebastes mystinus/diaconus","District 3",0
2024,"Kelp Rockfish","Sebastes rufus","District 3",0
2024,"Kelp Rockfish","Sebastes paucispinis","District 3",0
2024,"Kelp Rockfish","Sebastes melanops","District 3",0
2024,"Kelp Rockfish","Sebastes auriculatus","District 3",0
2024,"Kelp Rockfish","Sebastes chrysomelas","District 3",0
2024,"Kelp Rockfish","Scorpaenichthys marmoratus","District 3",0
2024,"Kelp Rockfish","Sebastes nebulosus","District 3",0
2024,"Kelp Rockfish","Sebastes dalli","District 3",0
2024,"Kelp Rockfish","Sebastes goodei","District 3",0
2024,"Kelp Rockfish","Sebastes pinniger","District 3",0
2024,"Kelp Rockfish","Sebastes rubrivinctus","District 3",0
2024,"Kelp Rockfish","Sebastes rosenblatti","District 3",0
2024,"Kelp Rockfish","Sebastes carnatus","District 3",0
2024,"Kelp Rockfish","Sebastes chlorostictus","District 3",0
2024,"Kelp Rockfish","Sebastes elongatus","District 3",0
2024,"Kelp Rockfish","Sebastes semicinctus","District 3",0
2024,"Kelp Rockfish","Sebastes umbrosus","District 3",0
2024,"Kelp Rockfish","Sebastes atrovirens","District 3",7
2024,"Kelp Rockfish","Ophiodon elongatus","District 3",0
2024,"Kelp Rockfish","Sebastes macdonaldi","District 3",0
2024,"Kelp Rockfish","Sebastes serranoides","District 3",0
2024,"Kelp Rockfish","Sebastes simulator","District 3",0
